word,polarity
acautelaríeis,0
acautelas,0
acautelasse,0
acautelassem,0
acautelasses,0
acautelaste,0
acautelastes,0
acautelava,0
acautelavam,0
acautelavas,0
acautele,0
acautelei,0
acauteleis,0
acautelem,0
acautelemos,0
acauteles,0
acautelo,0
acautelou,0
acauteláramos,0
acauteláreis,0
acautelásseis,0
acautelássemos,0
acautelávamos,0
acauteláveis,0
acede,0
acefalocisto,0
aceita,1
aceitada,1
aceitadas,1
aceitado,1
aceitados,1
aceitai,1
aceitais,1
aceitam,1
aceitamento,0
aceitamentos,0
aceitamos,1
aceitando,1
aceitar,1
aceitara,1
aceitaram,1
aceitaras,1
aceitardes,1
aceitarei,1
aceitareis,1
aceitarem,1
aceitaremos,1
aceitares,1
aceitaria,1
aceitariam,1
aceitarias,1
aceitarmos,1
aceitará,1
aceitarás,1
aceitarão,1
aceitaríamos,1
aceitaríeis,1
aceitas,1
aceitasse,1
aceitassem,1
aceitasses,1
aceitaste,1
aceitastes,1
aceitava,1
aceitavam,1
aceitavas,1
aceitação,1
aceitações,0
aceite,1
aceitei,1
aceiteis,1
aceitem,1
aceitemos,1
aceites,1
aceito,1
aceitos,0
aceitou,1
aceitáramos,1
aceitáreis,1
aceitásseis,1
aceitássemos,1
aceitávamos,1
aceitáveis,1
aceitável,0
acelera,0
acelerada,0
aceleradas,0
acelerado,0
acelerados,0
acelerai,0
acelerais,0
aceleram,0
aceleramos,0
acelerando,0
acelerar,0
acelerara,0
aceleraram,0
aceleraras,0
acelerardes,0
acelerarei,0
acelerareis,0
acelerarem,0
aceleraremos,0
acelerares,0
aceleraria,0
acelerariam,0
acelerarias,0
acelerarmos,0
acelerará,0
acelerarás,0
acelerarão,0
aceleraríamos,0
aceleraríeis,0
aceleras,0
acelerasse,0
acelerassem,0
acelerasses,0
aceleraste,0
acelerastes,0
acelerava,0
aceleravam,0
aceleravas,0
acelere,0
acelerei,0
acelereis,0
acelerem,0
aceleremos,0
aceleres,0
acelero,0
acelerou,0
aceleráramos,0
aceleráreis,0
acelerásseis,0
acelerássemos,0
acelerávamos,0
aceleráveis,0
acena,0
acenada,0
acenadas,0
acenado,0
acenados,0
acenai,0
acenais,0
acenam,0
acenamos,0
acenando,0
acenar,0
acenara,0
acenaram,0
acenaras,0
acenardes,0
acenarei,0
acenareis,0
acenarem,0
acenaremos,0
acenares,0
acenaria,0
acenariam,0
acenarias,0
acenarmos,0
acenará,0
acenarás,0
acenarão,0
acenaríamos,0
acenaríeis,0
acenas,0
acenasse,0
acenassem,0
acenasses,0
acenaste,0
acenastes,0
acenava,0
acenavam,0
acenavas,0
acenda,0
acendais,0
acendam,0
acendamos,0
acendas,0
acende,0
acendei,0
acendeis,0
acendem,0
acendemos,0
acendendo,0
acender,0
acendera,0
acenderam,0
acenderas,0
acenderdes,0
acenderei,0
acendereis,0
acenderem,0
acenderemos,0
acenderes,0
acenderia,0
acenderiam,0
acenderias,0
acendermos,0
acenderá,0
acenderás,0
acenderão,0
acenderíamos,0
acenderíeis,0
acendes,0
acendesse,0
acendessem,0
acendesses,0
acendeste,0
acendestes,0
acendeu,0
acendi,0
acendia,0
acendiam,0
acendias,0
acendida,0
acendidas,0
acendido,0
acendidos,0
acendo,0
acendêramos,0
acendêreis,0
acendêsseis,0
acendêssemos,0
acendíamos,0
acendíeis,0
acene,0
acenei,0
aceneis,0
acenem,0
acenemos,0
acenes,0
aceno,0
acenou,0
acentuado,0
acentuados,0
acenáramos,0
acenáreis,0
acenásseis,0
acenássemos,0
acenávamos,0
acenáveis,0
acerca,0
acercada,0
acercadas,0
acercado,0
acercados,0
acercai,0
acercais,0
acercam,0
acercamos,0
acercando,0
acercar,0
acercara,0
acercaram,0
acercaras,0
acercardes,0
acercarei,0
acercareis,0
acercarem,0
acercaremos,0
acercares,0
acercaria,0
acercariam,0
acercarias,0
acercarmos,0
acercará,0
acercarás,0
acercarão,0
acercaríamos,0
acercaríeis,0
acercas,0
acercasse,0
acercassem,0
acercasses,0
acercaste,0
acercastes,0
acercava,0
acercavam,0
acercavas,0
acerco,0
acercou,0
acercáramos,0
acercáreis,0
acercásseis,0
acercássemos,0
acercávamos,0
acercáveis,0
acerque,0
acerquei,0
acerqueis,0
acerquem,0
acerquemos,0
acerques,0
acerta,0
acertada,0
acertadas,0
acertado,0
acertados,0
acertai,0
acertais,0
acertam,0
acertamos,0
acertando,0
acertar,0
acertara,0
acertaram,0
acertaras,0
acertardes,0
acertarei,0
acertareis,0
acertarem,0
acertaremos,0
acertares,0
acertaria,0
acertariam,0
acertarias,0
acertarmos,0
acertará,0
acertarás,0
acertarão,0
acertaríamos,0
acertaríeis,0
acertas,0
acertasse,0
acertassem,0
acertasses,0
acertaste,0
acertastes,0
acertava,0
acertavam,0
acertavas,0
acerte,0
acertei,0
acerteis,0
acertem,0
acertemos,0
acertes,0
acerto,0
acertou,0
acertáramos,0
acertáreis,0
acertásseis,0
acertássemos,0
acertávamos,0
acertáveis,0
acesa,0
acesas,0
aceso,0
acesos,0
acessando,0
acesso,0
acessos,0
acessíveis,0
acessível,0
acessórios,0
acha,0
achada,0
achadas,0
achado,0
achados,0
achai,0
achais,0
acham,0
achamos,0
achando,0
achar,0
achara,0
acharam,0
acharas,0
achardes,0
acharei,0
achareis,0
acharem,0
acharemos,0
achares,0
acharia,0
achariam,0
acharias,0
acharmos,0
achará,0
acharás,0
acharão,0
acharíamos,0
acharíeis,0
achas,0
achasse,0
achassem,0
achasses,0
achaste,0
achastes,0
achava,0
achavam,0
achavas,0
ache,0
achei,0
acheis,0
achem,0
achemos,0
aches,0
acho,0
achou,0
acháramos,0
acháreis,0
achásseis,0
achássemos,0
achávamos,0
acháveis,0
acidentais,1
acidental,1
acidentalmente,1
acidente,0
acidentes,0
acidez,0
acidula,0
acidulado,0
acima,0
aciona,0
acionada,0
acionadas,0
acionado,0
acionados,0
acionai,0
acionais,0
acionam,0
acionamos,0
acionando,0
acionar,0
acionara,0
acionaram,0
acionaras,0
acionardes,0
acionarei,0
acionareis,0
acionarem,0
acionaremos,0
acionares,0
acionaria,0
acionariam,0
acionarias,0
acionarmos,0
acionará,0
acionarás,0
acionarão,0
acionaríamos,0
acionaríeis,0
acionas,0
acionasse,0
acionassem,0
acionasses,0
acionaste,0
acionastes,0
acionava,0
acionavam,0
acionavas,0
acione,0
acionei,0
acioneis,0
acionem,0
acionemos,0
aciones,0
aciono,0
acionou,0
acionáramos,0
acionáreis,0
acionásseis,0
acionássemos,0
acionávamos,0
acionáveis,0
aclamação,1
aclara,0
aclarada,0
aclaradas,0
aclarado,0
aclarados,0
aclarai,0
aclarais,0
aclaram,0
aclaramos,0
aclarando,0
aclarar,0
aclarara,0
aclararam,0
aclararas,0
aclarardes,0
aclararei,0
aclarareis,0
aclararem,0
aclararemos,0
aclarares,0
aclararia,0
aclarariam,0
aclararias,0
aclararmos,0
aclarará,0
aclararás,0
aclararão,0
aclararíamos,0
aclararíeis,0
aclaras,0
aclarasse,0
aclarassem,0
aclarasses,0
aclaraste,0
aclarastes,0
aclarava,0
aclaravam,0
aclaravas,0
aclare,0
aclareando,0
aclarei,0
aclareis,0
aclarem,0
aclaremos,0
aclares,0
aclaro,0
aclarou,0
aclaráramos,0
aclaráreis,0
aclarásseis,0
aclarássemos,0
aclarávamos,0
aclaráveis,0
acne,0
acnes,0
acolha,1
acolhais,1
acolham,1
acolhamos,1
acolhas,1
acolhe,1
acolhei,1
acolheis,1
acolhem,1
acolhemos,1
acolhendo,1
acolher,1
acolhera,1
acolheram,1
acolheras,1
acolherdes,1
acolherei,1
acolhereis,1
acolherem,1
acolheremos,1
acolheres,1
acolheria,1
acolheriam,1
acolherias,1
acolhermos,1
acolherá,1
acolherás,1
acolherão,1
acolheríamos,1
acolheríeis,1
acolhes,1
acolhesse,1
acolhessem,1
acolhesses,1
acolheste,1
acolhestes,1
acolheu,1
acolhi,1
acolhia,1
acolhiam,1
acolhias,1
acolhida,1
acolhidas,1
acolhido,1
acolhidos,1
acolhimento,1
acolho,1
acolhêramos,1
acolhêreis,1
acolhêsseis,1
acolhêssemos,1
acolhíamos,1
acolhíeis,1
acolá,0
acometa,0
acometais,0
acometam,0
acometamos,0
acometas,0
acomete,0
acometei,0
acometeis,0
acometem,0
acometemos,0
acometendo,0
acometer,0
acometera,0
acometeram,0
acometeras,0
acometerdes,0
acometerei,0
acometereis,0
acometerem,0
acometeremos,0
acometeres,0
acometeria,0
acometeriam,0
acometerias,0
acometermos,0
acometerá,0
acometerás,0
acometerão,0
acometeríamos,0
acometeríeis,0
acometes,0
acometesse,0
acometessem,0
acometesses,0
acometeste,0
acometestes,0
acometeu,0
acometi,0
acometia,0
acometiam,0
acometias,0
acometida,0
acometidas,0
acometido,0
acometidos,0
acometo,0
acometêramos,0
acometêreis,0
acometêsseis,0
acometêssemos,0
acometíamos,0
acometíeis,0
acomoda,0
acomodada,0
acomodadas,0
acomodado,0
acomodados,0
acomodai,0
acomodais,0
acomodam,0
acomodamos,0
acomodando,0
acomodando-se,0
acomodar,0
acomodara,0
acomodaram,0
acomodaras,0
acomodardes,0
acomodarei,0
acomodareis,0
acomodarem,0
acomodaremos,0
acomodares,0
acomodaria,0
acomodariam,0
acomodarias,0
acomodarmos,0
acomodará,0
acomodarás,0
acomodarão,0
acomodaríamos,0
acomodaríeis,0
acomodas,0
acomodasse,0
acomodassem,0
acomodasses,0
acomodaste,0
acomodastes,0
acomodatícia,0
acomodatícias,0
acomodatício,0
acomodatícios,0
acomodava,0
acomodavam,0
acomodavas,0
acomodação,0
acomode,0
acomodei,0
acomodeis,0
acomodem,0
acomodemos,0
acomodes,0
acomodo,0
acomodou,0
acomodáramos,0
acomodáreis,0
acomodásseis,0
acomodássemos,0
acomodávamos,0
acomodáveis,0
acompanha,0
acompanhada,0
acompanhadamente,0
acompanhadas,0
acompanhado,0
acompanhados,0
acompanhai,0
acompanhais,0
acompanham,0
acompanhamos,0
acompanhando,0
acompanhante,0
acompanhantes,0
acompanhar,0
acompanhara,0
acompanharam,0
acompanharas,0
acompanhardes,0
acompanharei,0
acompanhareis,0
acompanharem,0
acompanharemos,0
acompanhares,0
acompanharia,0
acompanhariam,0
acompanharias,0
acompanharmos,0
acompanhará,0
acompanharás,0
acompanharão,0
acompanharíamos,0
acompanharíeis,0
acompanhas,0
acompanhasse,0
acompanhassem,0
acompanhasses,0
acompanhaste,0
acompanhastes,0
acompanhava,0
acompanhavam,0
acompanhavas,0
acompanhe,0
acompanhei,0
acompanheis,0
acompanhem,0
acompanhemos,0
acompanhes,0
acompanho,0
acompanhou,0
acompanháramos,0
acompanháreis,0
acompanhásseis,0
acompanhássemos,0
acompanhávamos,0
acompanháveis,0
aconselha,0
aconselhada,0
aconselhadas,0
aconselhado,0
aconselhador,0
aconselhados,0
aconselhai,0
aconselhais,0
aconselham,0
aconselhamos,0
aconselhando,0
aconselhar,0
aconselhara,0
aconselharam,0
aconselharas,0
aconselhardes,0
aconselharei,0
aconselhareis,0
aconselharem,0
aconselharemos,0
aconselhares,0
aconselharia,0
aconselhariam,0
aconselharias,0
aconselharmos,0
aconselhará,0
aconselharás,0
aconselharão,0
aconselharíamos,0
aconselharíeis,0
aconselhas,0
aconselhasse,0
aconselhassem,0
aconselhasses,0
aconselhaste,0
aconselhastes,0
aconselhava,0
aconselhavam,0
aconselhavas,0
aconselhe,0
aconselhei,0
aconselheis,0
aconselhem,0
aconselhemos,0
aconselhes,0
aconselho,0
aconselhou,0
aconselháramos,0
aconselháreis,0
aconselhásseis,0
aconselhássemos,0
aconselhávamos,0
aconselháveis,0
aconselhável,0
acontece,0
acontecei,0
aconteceis,0
acontecem,0
acontecemos,0
acontecendo,1
acontecer,0
acontecera,0
aconteceram,0
aconteceras,0
acontecerdes,0
acontecerei,0
acontecereis,0
acontecerem,0
aconteceremos,0
aconteceres,0
aconteceria,0
aconteceriam,0
acontecerias,0
acontecermos,0
acontecerá,0
acontecerás,0
acontecerão,0
aconteceríamos,0
aconteceríeis,0
aconteces,0
acontecesse,0
acontecessem,0
acontecesses,0
aconteceste,0
acontecestes,0
aconteceu,0
aconteci,0
acontecia,0
aconteciam,0
acontecias,0
acontecida,0
acontecidas,0
acontecido,0
acontecidos,0
acontecimento,0
acontecimentos,0
acontecêramos,0
acontecêreis,0
acontecêsseis,0
acontecêssemos,0
acontecíamos,0
acontecíeis,0
aconteça,0
aconteçais,0
aconteçam,0
aconteçamos,0
aconteças,0
aconteço,0
acorda,0
acordada,0
acordadas,0
acordado,0
acordados,0
acordai,0
acordais,0
acordam,0
acordamos,0
acordando,0
acordar,0
acordara,0
acordaram,0
acordaras,0
acordardes,0
acordarei,0
acordareis,0
acordarem,0
acordaremos,0
acordares,0
acordaria,0
acordariam,0
acordarias,0
acordarmos,0
acordará,0
acordarás,0
acordarão,0
acordaríamos,0
acordaríeis,0
acordas,0
acordasse,0
acordassem,0
acordasses,0
acordaste,0
acordastes,0
acordava,0
acordavam,0
acordavas,0
acorde,0
acordei,0
acordeis,0
acordem,0
acordemos,0
acordes,0
acordo,0
acordos,0
acordou,0
acordáramos,0
acordáreis,0
acordásseis,0
acordássemos,0
acordávamos,0
acordáveis,0
acossa,0
acossada,0
acossadas,0
acossado,0
acossados,0
acossai,0
acossais,0
acossam,0
acossamos,0
acossando,0
acossar,0
acossara,0
acossaram,0
acossaras,0
acossardes,0
acossarei,0
acossareis,0
acossarem,0
acossaremos,0
acossares,0
acossaria,0
acossariam,0
acossarias,0
acossarmos,0
acossará,0
acossarás,0
acossarão,0
acossaríamos,0
acossaríeis,0
acossas,0
acossasse,0
acossassem,0
acossasses,0
acossaste,0
acossastes,0
acossava,0
acossavam,0
acossavas,0
acosse,0
acossei,0
acosseis,0
acossem,0
acossemos,0
acosses,0
acosso,0
acossou,0
acossáramos,0
acossáreis,0
acossásseis,0
acossássemos,0
acossávamos,0
acossáveis,0
acostuma,0
acostumada,0
acostumadas,0
acostumado,0
acostumados,0
acostumai,0
acostumais,0
acostumam,0
acostumamos,0
acostumando,0
acostumando-se,0
acostumar,0
acostumara,0
acostumaram,0
acostumaras,0
acostumardes,0
acostumarei,0
acostumareis,0
acostumarem,0
acostumaremos,0
acostumares,0
acostumaria,0
acostumariam,0
acostumarias,0
acostumarmos,0
acostumará,0
acostumarás,0
acostumarão,0
acostumaríamos,0
acostumaríeis,0
acostumas,0
acostumasse,0
acostumassem,0
acostumasses,0
acostumaste,0
acostumastes,0
acostumava,0
acostumavam,0
acostumavas,0
acostume,0
acostumei,0
acostumeis,0
acostumem,0
acostumemos,0
acostumes,0
acostumo,0
acostumou,0
acostumáramos,0
acostumáreis,0
acostumásseis,0
acostumássemos,0
acostumávamos,0
acostumáveis,0
acotovela,0
acotovelada,0
acotoveladas,0
acotovelado,0
acotovelados,0
acotovelai,0
acotovelais,0
acotovelam,0
acotovelamos,0
acotovelando,0
acotovelar,0
acotovelara,0
acotovelaram,0
acotovelaras,0
acotovelardes,0
acotovelarei,0
acotovelareis,0
acotovelarem,0
acotovelaremos,0
acotovelares,0
acotovelaria,0
acotovelariam,0
acotovelarias,0
acotovelarmos,0
acotovelará,0
acotovelarás,0
acotovelarão,0
acotovelaríamos,0
acotovelaríeis,0
acotovelas,0
acotovelasse,0
acotovelassem,0
acotovelasses,0
acotovelaste,0
acotovelastes,0
acotovelava,0
acotovelavam,0
acotovelavas,0
acotovele,0
acotovelei,0
acotoveleis,0
acotovelem,0
acotovelemos,0
acotoveles,0
acotovelo,0
acotovelou,0
acotoveláramos,0
acotoveláreis,0
acotovelásseis,0
acotovelássemos,0
acotovelávamos,0
acotoveláveis,0
acre,0
acredita,1
acreditada,1
acreditadas,1
acreditado,1
acreditados,1
acreditai,1
acreditais,1
acreditam,1
acreditamos,1
acreditando,1
acreditar,1
acreditara,1
acreditaram,1
acreditaras,1
acreditardes,1
acreditarei,1
acreditareis,1
acreditarem,1
acreditaremos,1
acreditares,1
acreditaria,1
acreditariam,1
acreditarias,1
acreditarmos,1
acreditará,1
acreditarás,1
acreditarão,1
acreditaríamos,1
acreditaríeis,1
acreditas,1
acreditasse,1
acreditassem,1
acreditasses,1
acreditaste,1
acreditastes,1
acreditava,1
acreditavam,1
acreditavas,1
acredite,1
acreditei,1
acrediteis,1
acreditem,1
acreditemos,1
acredites,1
acredito,1
acreditou,1
acreditáramos,1
acreditáreis,1
acreditásseis,1
acreditássemos,1
acreditávamos,1
acreditáveis,1
acrescenta,0
acrescentada,0
acrescentadas,0
acrescentado,0
acrescentados,0
acrescentai,0
acrescentais,0
acrescentam,0
acrescentamos,0
acrescentando,0
acrescentar,0
acrescentara,0
acrescentaram,0
acrescentaras,0
acrescentardes,0
acrescentarei,0
acrescentareis,0
acrescentarem,0
acrescentaremos,0
acrescentares,0
acrescentaria,0
acrescentariam,0
acrescentarias,0
acrescentarmos,0
acrescentará,0
acrescentarás,0
acrescentarão,0
acrescentaríamos,0
acrescentaríeis,0
acrescentas,0
acrescentasse,0
acrescentassem,0
acrescentasses,0
acrescentaste,0
acrescentastes,0
acrescentava,0
acrescentavam,0
acrescentavas,0
acrescente,0
acrescentei,0
acrescenteis,0
acrescentem,0
acrescentemos,0
acrescentes,0
acrescento,0
acrescentou,0
acrescentáramos,0
acrescentáreis,0
acrescentásseis,0
acrescentássemos,0
acrescentávamos,0
acrescentáveis,0
acréscimo,0
acréscimos,0
acumpliciando,0
acumula,0
acumulada,0
acumuladas,0
acumulado,0
acumulados,0
acumulai,0
acumulais,0
acumulam,0
acumulamos,0
acumulando,0
acumular,0
acumulara,0
acumularam,0
acumularas,0
acumulardes,0
acumularei,0
acumulareis,0
acumularem,0
acumularemos,0
acumulares,0
acumularia,0
acumulariam,0
acumularias,0
acumularmos,0
acumulará,0
acumularás,0
acumularão,0
acumularíamos,0
acumularíeis,0
acumulas,0
acumulasse,0
acumulassem,0
acumulasses,0
acumulaste,0
acumulastes,0
acumulava,0
acumulavam,0
acumulavas,0
acumulação,0
acumule,0
acumulei,0
acumuleis,0
acumulem,0
acumulemos,0
acumules,0
acumulo,0
acumulou,0
acumuláramos,0
acumuláreis,0
acumulásseis,0
acumulássemos,0
acumulávamos,0
acumuláveis,0
acusa,-1
acusada,-1
acusadas,-1
acusado,-1
acusados,-1
acusai,-1
acusais,-1
acusam,-1
acusamos,-1
acusando,-1
acusar,-1
acusara,-1
acusaram,-1
acusaras,-1
acusardes,-1
acusarei,-1
acusareis,-1
acusarem,-1
acusaremos,-1
acusares,-1
acusaria,-1
acusariam,-1
acusarias,-1
acusarmos,-1
acusará,-1
acusarás,-1
acusarão,-1
acusaríamos,-1
acusaríeis,-1
acusas,-1
acusasse,-1
acusassem,-1
acusasses,-1
acusaste,-1
acusastes,-1
acusava,-1
acusavam,-1
acusavas,-1
acusação,0
acusações,0
acuse,-1
acusei,-1
acuseis,-1
acusem,-1
acusemos,-1
acuses,-1
acuso,-1
acusou,-1
acusáramos,-1
acusáreis,-1
acusásseis,-1
acusássemos,-1
acusávamos,-1
acusáveis,-1
adapta,0
adapta-se,0
adaptada,0
adaptadas,0
adaptado,0
adaptados,0
adaptai,0
adaptais,0
adaptam,0
adaptamos,0
adaptando,0
adaptar,0
adaptara,0
adaptaram,0
adaptaras,0
adaptardes,0
adaptarei,0
adaptareis,0
adaptarem,0
adaptaremos,0
adaptares,0
adaptaria,0
adaptariam,0
adaptarias,0
adaptarmos,0
adaptará,0
adaptarás,0
adaptarão,0
adaptaríamos,0
adaptaríeis,0
adaptas,0
adaptasse,0
adaptassem,0
adaptasses,0
adaptaste,0
adaptastes,0
adaptava,0
adaptavam,0
adaptavas,0
adaptação,0
adaptações,0
adapte,0
adaptei,0
adapteis,0
adaptem,0
adaptemos,0
adaptes,0
adapto,0
adaptou,0
adaptáramos,0
adaptáreis,0
adaptásseis,0
adaptássemos,0
adaptávamos,0
adaptáveis,0
adaptável,0
adentra,0
adentrada,0
adentradas,0
adentrado,0
adentrados,0
adentrai,0
adentrais,0
adentram,0
adentramos,0
adentrando,0
adentrar,0
adentrardes,0
adentrarei,0
adentrareis,0
adentrarem,0
adentraremos,0
adentrares,0
adentraria,0
adentrariam,0
adentrarias,0
adentrarmos,0
adentrará,0
adentrarás,0
adentrarão,0
adentraríamos,0
adentraríeis,0
adentras,0
adentrasse,0
adentrassem,0
adentrasses,0
adentre,0
adentreis,0
adentrem,0
adentremos,0
adentres,0
adentro,0
adentrásseis,0
adentrássemos,0
adepto,0
adeptos,0
adequa,0
adequada,1
adequadamente,0
adequadas,1
adequado,0
adequados,0
adequai,0
adequais,0
adequam,0
adequamos,0
adequando,0
adequar,0
adequara,0
adequaram,0
adequaras,0
adequardes,0
adequarei,0
adequareis,0
adequarem,0
adequaremos,0
adequares,0
adequaria,0
adequariam,0
adequarias,0
adequarmos,0
adequará,0
adequarás,0
adequarão,0
adequaríamos,0
adequaríeis,0
adequas,0
adequasse,0
adequassem,0
adequasses,0
adequaste,0
adequastes,0
adequava,0
adequavam,0
adequavas,0
adequação,0
adequo,0
adequou,0
adequáramos,0
adequáreis,0
adequásseis,0
adequássemos,0
adequávamos,0
adequáveis,0
adeqúe,0
adeqúem,0
adeqúes,0
adeqüei,0
adeqüeis,0
adeqüemos,0
adere,0
aderem,0
aderes,0
aderi,0
aderia,0
aderiam,0
aderias,0
aderida,0
aderidas,0
aderido,0
aderidos,0
aderimos,0
aderindo,0
aderir,0
aderira,0
aderiram,0
aderiras,0
aderirdes,0
aderirei,0
aderireis,0
aderirem,0
aderiremos,0
aderires,0
aderiria,0
adeririam,0
aderirias,0
aderirmos,0
aderirá,0
aderirás,0
aderirão,0
aderiríamos,0
aderiríeis,0
aderis,0
aderisse,0
aderissem,0
aderisses,0
aderiste,0
aderistes,0
aderiu,0
aderíamos,0
aderíeis,0
aderíramos,0
aderíreis,0
aderísseis,0
aderíssemos,0
adestra,0
adestrada,0
adestradas,0
adestrado,0
adestrados,0
adestrai,0
adestrais,0
adestram,0
adestramos,0
adestrando,0
adestrar,0
adestrara,0
adestraram,0
adestraras,0
adestrardes,0
adestrarei,0
adestrareis,0
adestrarem,0
adestraremos,0
adestrares,0
adestraria,0
adestrariam,0
adestrarias,0
adestrarmos,0
adestrará,0
adestrarás,0
adestrarão,0
adestraríamos,0
adestraríeis,0
adestras,0
adestrasse,0
adestrassem,0
adestrasses,0
adestraste,0
adestrastes,0
adestrava,0
adestravam,0
adestravas,0
adestre,0
adestrei,0
adestreis,0
adestrem,0
adestremos,0
adestres,0
adestro,0
adestrou,0
adestráramos,0
adestráreis,0
adestrásseis,0
adestrássemos,0
adestrávamos,0
adestráveis,0
adeuqados,0
adeus,0
adia,0
adiada,0
adiadas,0
adiado,0
adiados,0
adiai,0
adiais,0
adiam,0
adiamento,0
adiamos,0
adiando,0
adianta,0
adiantada,0
adiantadas,0
adiantado,0
adiantados,0
adiantai,0
adiantais,0
adiantam,0
adiantamento,0
adiantamentos,0
adiantamos,0
adiantando,0
adiantar,0
adiantara,0
adiantaram,0
adiantaras,0
adiantardes,0
adiantarei,0
adiantareis,0
adiantarem,0
adiantaremos,0
adiantares,0
adiantaria,0
adiantariam,0
adiantarias,0
adiantarmos,0
adiantará,0
adiantarás,0
adiantarão,0
adiantaríamos,0
adiantaríeis,0
adiantas,0
adiantasse,0
adiantassem,0
adiantasses,0
adiantaste,0
adiantastes,0
adiantava,0
adiantavam,0
adiantavas,0
adiante,0
adiantei,0
adianteis,0
adiantem,0
adiantemos,0
adiantes,0
adianto,0
adiantou,0
adiantáramos,0
adiantáreis,0
adiantásseis,0
adiantássemos,0
adiantávamos,0
adiantáveis,0
adiar,0
adiara,0
adiaram,0
adiaras,0
adiardes,0
adiarei,0
adiareis,0
adiarem,0
adiaremos,0
adiares,0
adiaria,0
adiariam,0
adiarias,0
adiarmos,0
adiará,0
adiarás,0
adiarão,0
adiaríamos,0
adiaríeis,0
adias,0
adiasse,0
adiassem,0
adiasses,0
adiaste,0
adiastes,0
adiava,0
adiavam,0
adiavas,0
adiciona,0
adicionada,0
adicionadas,0
adicionado,0
adicionados,0
adicionai,0
adicionais,0
adicional,0
adicionalmente,0
adicionam,0
adicionamento,0
adicionamentos,0
adicionamos,0
adicionando,0
adicionar,0
adicionara,0
adicionaram,0
adicionaras,0
adicionardes,0
adicionarei,0
adicionareis,0
adicionarem,0
adicionaremos,0
adicionares,0
adicionaria,0
adicionariam,0
adicionarias,0
adicionarmos,0
adicionará,0
adicionarás,0
adicionarão,0
adicionaríamos,0
adicionaríeis,0
adicionas,0
adicionasse,0
adicionassem,0
adicionasses,0
adicionaste,0
adicionastes,0
adicionava,0
adicionavam,0
adicionavas,0
adicione,0
adicionei,0
adicioneis,0
adicionem,0
adicionemos,0
adiciones,0
adiciono,0
adicionou,0
adicionáramos,0
adicionáreis,0
adicionásseis,0
adicionássemos,0
adicionávamos,0
adicionáveis,0
adie,0
adiei,0
adieis,0
adiem,0
adiemos,0
adies,0
adio,0
adiou,0
adiposa,0
adiposidade,0
adiposidades,0
adiposo,0
adira,0
adirais,0
adiram,0
adiramos,0
adiras,0
adiro,0
aditamento,0
aditamentos,0
adivinha,0
adivinhada,0
adivinhadas,0
adivinhado,0
adivinhados,0
